id,image_path,temp_field_path,T_avg,split
0581,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0581.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0581.npy,316.3816223144531,train
0582,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0582.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0582.npy,316.3816223144531,train
0583,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0583.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0583.npy,316.3816223144531,train
0584,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0584.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0584.npy,299.6461486816406,train
0585,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0585.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0585.npy,299.6461486816406,train
0586,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0586.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0586.npy,299.6461486816406,train
0587,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0587.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0587.npy,299.6461486816406,train
0588,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0588.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0588.npy,357.9539794921875,train
0589,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0589.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0589.npy,357.9539794921875,train
0590,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0590.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0590.npy,357.9539794921875,train
0591,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0591.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0591.npy,357.9539794921875,train
0593,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0593.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0593.npy,347.0325012207031,train
0594,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0594.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0594.npy,347.0325012207031,train
0595,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0595.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0595.npy,347.0325012207031,train
0596,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0596.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0596.npy,340.63604736328125,train
0597,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0597.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0597.npy,340.63604736328125,train
0598,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0598.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0598.npy,340.63604736328125,train
0599,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0599.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0599.npy,340.63604736328125,train
0602,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0602.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0602.npy,332.08526611328125,train
0603,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0603.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0603.npy,332.08526611328125,train
0604,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0604.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0604.npy,327.863525390625,train
0605,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0605.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0605.npy,327.863525390625,train
0606,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0606.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0606.npy,327.863525390625,train
0607,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0607.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0607.npy,327.863525390625,train
0608,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0608.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0608.npy,326.80987548828125,train
0609,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0609.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0609.npy,326.80987548828125,train
0610,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0610.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0610.npy,326.80987548828125,train
0612,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0612.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0612.npy,326.805419921875,train
0613,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0613.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0613.npy,326.805419921875,train
0614,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0614.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0614.npy,326.805419921875,train
0615,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0615.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0615.npy,326.805419921875,train
0616,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0616.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0616.npy,316.88739013671875,train
0617,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0617.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0617.npy,316.88739013671875,train
0618,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0618.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0618.npy,316.88739013671875,train
0619,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0619.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0619.npy,316.88739013671875,train
0620,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0620.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0620.npy,315.673828125,train
0621,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0621.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0621.npy,315.673828125,train
0622,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0622.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0622.npy,315.673828125,train
0623,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0623.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0623.npy,315.673828125,train
0624,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0624.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0624.npy,312.4156188964844,train
0625,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0625.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0625.npy,312.4156188964844,train
0626,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0626.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0626.npy,312.4156188964844,train
0627,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0627.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0627.npy,312.4156188964844,train
0628,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0628.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0628.npy,309.404296875,train
0629,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0629.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0629.npy,309.404296875,train
0630,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0630.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0630.npy,309.404296875,train
0631,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0631.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0631.npy,309.404296875,train
0632,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0632.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0632.npy,307.7586364746094,train
0633,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0633.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0633.npy,307.7586364746094,train
0634,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0634.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0634.npy,307.7586364746094,train
0635,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0635.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0635.npy,307.7586364746094,train
0636,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0636.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0636.npy,307.2305908203125,train
0637,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0637.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0637.npy,307.2305908203125,train
0638,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0638.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0638.npy,307.2305908203125,train
0639,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0639.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0639.npy,307.2305908203125,train
0640,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0640.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0640.npy,306.92218017578125,train
0641,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0641.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0641.npy,306.92218017578125,train
0642,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0642.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0642.npy,306.92218017578125,train
0643,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0643.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0643.npy,306.92218017578125,train
0645,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0645.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0645.npy,299.64617919921875,train
0647,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0647.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0647.npy,299.64617919921875,train
0648,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0648.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0648.npy,299.23541259765625,train
0649,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0649.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0649.npy,299.23541259765625,train
0650,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0650.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0650.npy,299.23541259765625,train
0651,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0651.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0651.npy,299.23541259765625,train
0652,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0652.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0652.npy,301.81365966796875,train
0653,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0653.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0653.npy,301.81365966796875,train
0654,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0654.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0654.npy,301.81365966796875,train
0655,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0655.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0655.npy,301.81365966796875,train
0656,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0656.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0656.npy,301.9081115722656,train
0657,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0657.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0657.npy,301.9081115722656,train
0658,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0658.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0658.npy,301.9081115722656,train
0659,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0659.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0659.npy,301.9081115722656,train
0660,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0660.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0660.npy,301.5930480957031,train
0661,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0661.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0661.npy,301.5930480957031,train
0662,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0662.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0662.npy,301.5930480957031,train
0663,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0663.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0663.npy,301.5930480957031,train
0665,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0665.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0665.npy,301.243408203125,train
0666,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0666.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0666.npy,301.243408203125,train
0667,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0667.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0667.npy,301.243408203125,train
0668,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0668.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0668.npy,300.6152038574219,train
0669,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0669.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0669.npy,300.6152038574219,train
0670,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0670.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0670.npy,300.6152038574219,train
0671,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0671.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0671.npy,300.6152038574219,train
0672,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0672.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0672.npy,338.7386169433594,train
0673,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0673.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0673.npy,338.7386169433594,train
0674,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0674.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0674.npy,338.7386169433594,train
0675,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0675.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0675.npy,338.7386169433594,train
0676,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0676.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0676.npy,334.182861328125,train
0677,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0677.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0677.npy,334.182861328125,train
0678,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0678.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0678.npy,334.182861328125,train
0679,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0679.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0679.npy,334.182861328125,train
0680,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0680.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0680.npy,325.92510986328125,train
0681,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0681.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0681.npy,325.92510986328125,train
0682,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0682.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0682.npy,325.92510986328125,train
0683,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0683.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0683.npy,325.92510986328125,train
0684,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0684.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0684.npy,323.1668701171875,train
0685,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0685.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0685.npy,323.1668701171875,train
0686,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0686.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0686.npy,323.1668701171875,train
0687,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0687.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0687.npy,323.1668701171875,train
